"Devilsaur Leggings",19097,"Devilsaur Leggings",,"Trade_Engineering",0,"False",0,45000,0,0
"Quest Phase - Defend the Gates",66886,"Quest Phase - Defend the Gates",,"Trade_Engineering",0,"False",0,0,0,0
"Cowardice",15709,"Cowardice",,"Ability_CheapShot",0,"False",0,0,0,0
"Crystal Channel",46175,"Crystal Channel",,"INV_SummerFest_Symbol_Medium",0,"False",0,0,0,45
"Arcane Meditation(Rank 1)",18462,"Arcane Meditation","Rank 1","Spell_Shadow_SiphonMana",0,"False",0,0,0,0
"Improved Mana Spring Totem",37210,"Improved Mana Spring Totem",,"Trade_Engineering",0,"False",0,0,0,0
"Transmute: Water to Air",17562,"Transmute: Water to Air",,"INV_Misc_StoneTablet_05",0,"False",0,25000,0,0
"Enchant Chest - Exceptional Mana",27958,"Enchant Chest - Exceptional Mana",,"Spell_Holy_GreaterHeal",0,"False",0,5000,0,0
"Summon Arcane Golem",35251,"Summon Arcane Golem",,"Spell_Arcane_TeleportIronForge",0,"False",0,0,0,30
"[DND] Salute Quest Valid",73770,"[DND] Salute Quest Valid",,"Trade_Engineering",0,"False",0,0,0,0
"Great Gray Kodo",23248,"Great Gray Kodo",,"Ability_Mount_Kodo_01",0,"False",0,1500,0,0
"Take Sputum Sample",52308,"Take Sputum Sample",,"INV_Potion_90",0,"False",0,0,0,0
"Ignite Horde Siege Engine",32979,"Ignite Horde Siege Engine",,"Trade_Engineering",0,"False",0,2000,0,80
"They Must Burn Bomb Trigger",36343,"They Must Burn Bomb Trigger",,"Trade_Engineering",0,"False",0,0,0,100
"Blue Dragonhawk Hatchling",36031,"Blue Dragonhawk Hatchling",,"Ability_Hunter_Pet_DragonHawk",0,"False",0,0,0,0
"Northrend Alchemy Research",60893,"Northrend Alchemy Research",,"Trade_Alchemy",0,"False",0,10000,0,0
"Fight Fire",61093,"Fight Fire",,"Spell_Fire_FlameShock",0,"False",0,0,0,0
"Fishing Skill +1000",59188,"Fishing Skill +1000",,"Trade_Fishing",0,"False",0,0,0,0
"Convocation at Zol'Heb: Removef Akali's Stun",53010,"Convocation at Zol'Heb: Removef Akali's Stun",,"Spell_Fire_Incinerate",0,"False",0,0,0,0
"Windfury Weapon",8232,"Windfury Weapon",,"spell_shaman_unleashweapon_wind",0,"False",0,0,0,0
"Free Their Minds: Izzy Freed",73613,"Free Their Minds: Izzy Freed",,"Trade_Engineering",0,"False",0,0,0,100
"Summon Khadgar's Servant",34444,"Summon Khadgar's Servant",,"Trade_Engineering",0,"False",0,0,0,30
"The Greatmother's Soulcatcher",46485,"The Greatmother's Soulcatcher",,"INV_Trinket_Naxxramas06",0,"False",0,1000,0,5
"Moonfire(Rank 14)",65856,"Moonfire","Rank 14","Spell_Nature_StarFall",0,"False",0,0,0,30
"Iron-bound Tome",59497,"Iron-bound Tome",,"INV_Feather_05",0,"False",0,25000,0,0
"Elemental Precision(Rank 3)",30674,"Elemental Precision","Rank 3","Spell_Nature_ElementalPrecision_1",0,"False",0,0,0,0
"Healing Wave(Rank 9)",71133,"Healing Wave","Rank 9","Spell_Nature_HealingWaveGreater",0,"False",0,2500,0,40
"Zuramat Add",54351,"Zuramat Add",,"Trade_Engineering",0,"False",0,0,0,0
"Eye of Kilrogg Passive (DND) (Rank 1)",2585,"Eye of Kilrogg Passive (DND)","Rank 1","Spell_Shadow_GatherShadows",0,"False",0,0,0,0
"Fjorn's Anvil - Quest Invisibility 3",61208,"Fjorn's Anvil - Quest Invisibility 3",,"Trade_Engineering",0,"False",0,0,0,0
"Demolisher Engineering Guide",62433,"Demolisher Engineering Guide",,"inv_misc_book_03",0,"False",0,0,0,50000
"Consume Shadows (Rank 5)",20391,"Consume Shadows","Rank 5","Spell_Shadow_AntiShadow",0,"False",0,3000,0,100
"Replenish Mana(Rank 1)",5405,"Replenish Mana","Rank 1","INV_Misc_Gem_Sapphire_02",0,"False",0,0,0,0
"Anti-Magic Barrier",52918,"Anti-Magic Barrier",,"Trade_Engineering",0,"False",0,0,0,10
"Jagged Dream Emerald",73377,"Jagged Dream Emerald",,"INV_Misc_Gem_01",0,"False",0,3000,0,0
"Mighty Iron Hammer",3297,"Mighty Iron Hammer",,"Spell_Shadow_SealOfKings",0,"False",0,12500,0,0
"Vegard's Touch",71003,"Vegard's Touch",,"Spell_Shadow_FingerOfDeath",0,"False",0,2500,0,40
"Deliverance",70760,"Deliverance",,"Spell_Holy_DivinePurpose",0,"False",0,0,0,0
"Ruthlessness(Rank 1)",14156,"Ruthlessness","Rank 1","Ability_Druid_Disembowel",0,"False",0,0,0,0
"Taxi - Coldarra Ledge to Transitus Shield",46813,"Taxi - Coldarra Ledge to Transitus Shield",,"Trade_Engineering",0,"False",0,0,0,50000
"Fishing Chair",42766,"Fishing Chair",,"INV_Box_01",0,"False",0,3000,0,10
"Torrent of Flames",36104,"Torrent of Flames",,"Spell_Fire_SealOfFire",0,"False",1,2500,0,0
"Increased Fire Resist 40",14620,"Increased Fire Resist 40",,"Trade_Engineering",0,"False",0,0,0,0
"Raptor Capture Credit",42337,"Raptor Capture Credit",,"Ability_Hunter_Pet_Raptor",0,"False",0,4000,0,50000
"Holy Specialization (Rank 3)",15009,"Holy Specialization","Rank 3","Spell_Holy_SealOfSalvation",0,"False",0,0,0,0
"Atal'ai Altar Light Visual (DND)",12348,"Atal'ai Altar Light Visual (DND)",,"Trade_Engineering",0,"False",0,1000,0,0
"Tamed Pet Passive 04 (DND)",19582,"Tamed Pet Passive 04 (DND)",,"Ability_Mount_PinkTiger",0,"False",0,0,0,0
"Arbiter of the Light (Rank 1)",20359,"Arbiter of the Light","Rank 1","Spell_Holy_HealingAura",0,"False",0,0,0,0
"RC Tank Control",33850,"RC Tank Control",,"Trade_Engineering",0,"False",0,0,0,100
"Blink(Rank 2)",6139,"Blink","Rank 2","Spell_Arcane_Blink",0,"False",0,0,0,50000
"Aura Overlap TEST 1",463,"Aura Overlap TEST 1",,"Spell_Holy_Resurrection",0,"False",0,0,0,0
"Demonic Embrace (Rank 3)",18699,"Demonic Embrace","Rank 3","Spell_Shadow_Metamorphosis",0,"False",0,0,0,0
"Jang'thraze",11657,"Jang'thraze",,"Ability_Defend",0,"False",0,0,0,0
"Victorious Challenger Dummy",55716,"Victorious Challenger Dummy",,"Trade_Engineering",0,"False",0,0,0,20
"Berserker Rage",23690,"Berserker Rage",,"Trade_Engineering",0,"False",0,0,0,0
"Blade Flurry(Rank 1)",44181,"Blade Flurry","Rank 1","Ability_Rogue_SliceDice",0,"False",0,0,0,100
"Pulverize",742,"Pulverize",,"Ability_Smash",0,"False",0,0,0,0
"Bile Retcher Slam",27862,"Bile Retcher Slam",,"Ability_Devour",0,"False",0,0,0,10
"Stabilized Magic",50275,"Stabilized Magic",,"Ability_Creature_Disease_05",0,"False",0,0,0,0
"Jeweler's Ruby Monocle",73625,"Jeweler's Ruby Monocle",,"INV_Misc_Gem_01",0,"False",0,3000,0,0
"Force Cast Blessed Vial Cleanup DND",43090,"Force Cast Blessed Vial Cleanup DND",,"Trade_Engineering",0,"False",0,0,0,25
"Increase Healing 400",40232,"Increase Healing 400",,"Trade_Engineering",0,"False",0,0,0,0
"Arctic Reach",16758,"Arctic Reach","Rank 2","Spell_Shadow_DarkRitual",0,"False",0,0,0,0
"CKTest Bolt",68073,"CKTest Bolt","Rank 1","Spell_Shadow_ShadowBolt",0,"False",0,500,0,40
"Languish",71023,"Languish",,"Spell_Nature_NatureTouchDecay",0,"False",0,0,0,50000
"Rope in Horse",68908,"Rope in Horse",,"INV_Misc_Noose_01",0,"False",0,0,0,20
"Glyph of the Arctic Wolf",58135,"Glyph of the Arctic Wolf",,"Ability_Mount_WhiteDireWolf",0,"False",0,0,0,0
"Lock and Load (Rank 2)",56343,"Lock and Load","Rank 2","Ability_Hunter_LockAndLoad",0,"False",0,0,0,0
"Super Booster Rocket Boots",72887,"Super Booster Rocket Boots",,"INV_Gizmo_RocketBoot_01",0,"False",0,0,0,100
"Improved Slam",12330,"Improved Slam","Rank 2","Ability_Warrior_DecisiveStrike",0,"False",0,0,0,0
"Quad Core",70747,"Quad Core",,"Spell_Nature_Invisibilty",0,"False",0,0,0,0
"QAEnchant Shield +12 Intellect (QASpell)",35804,"QAEnchant Shield +12 Intellect","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Dreamwalker's Rage",71189,"Dreamwalker's Rage",,"Spell_Nature_WispSplodeGreen",0,"False",0,3000,0,0
"QAEnchant Chest +15 Spirit (QASpell)",35823,"QAEnchant Chest +15 Spirit","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Fire Protection(Rank 1)",12561,"Fire Protection","Rank 1","Spell_Fire_FireArmor",0,"False",0,0,0,0
"Miner Troubles: Whisper to Controller on Combat Return",68071,"Miner Troubles: Whisper to Controller on Combat Return",,"Trade_Engineering",0,"False",0,0,0,0
"New Moon",64049,"New Moon",,"Ability_Hunter_Pet_Wolf",0,"False",0,0,0,100
"Legion Teleport Target",35502,"Legion Teleport Target",,"Spell_Arcane_Arcane04",0,"False",0,0,0,0
"Test Whelp Net (Dummy)",36779,"Test Whelp Net (Dummy)",,"Trade_Engineering",0,"False",0,0,0,30
"Cosmetic - Drunken Intoxication (Visual Only)",55664,"Cosmetic - Drunken Intoxication (Visual Only)",,"INV_Drink_05",0,"False",0,0,0,0
"Grand Silkwing",35736,"Grand Silkwing",,"Spell_Nature_AbolishMagic",0,"False",0,0,0,0
"Abyssal Ride Rope, Connecting Hands",74711,"Abyssal Ride Rope, Connecting Hands",,"Trade_Engineering",0,"False",0,0,0,200
"Armor Penetration 112",53698,"Armor Penetration 112",,"Spell_Holy_ArcaneIntellect",0,"False",0,0,0,0
"Skettis Corrupted Ghosts",37411,"Skettis Corrupted Ghosts",,"Spell_Shadow_DetectInvisibility",0,"False",0,0,0,0
"Volatile Trap",53076,"Volatile Trap",,"Spell_Fire_SelfDestruct",0,"False",0,0,0,0
"Worgen Transform",49561,"Worgen Transform",,"Trade_Engineering",0,"False",0,0,0,0
"Transform: Worgen(Racial)",69001,"Transform: Worgen","Racial","Ability_Mount_WhiteDireWolf",0,"False",0,0,0,0
"Enchant Boots - Greater Spirit",44508,"Enchant Boots - Greater Spirit",,"Trade_Engraving",0,"False",0,5000,0,0
"Throw Fire Bomb",64671,"Throw Fire Bomb",,"Spell_Fire_FireBolt02",0,"False",0,0,0,50
"Enter Geargrinder's Jumpbot",59592,"Enter Geargrinder's Jumpbot",,"INV_Misc_Head_ClockworkGnome_01",0,"False",0,1000,0,0
"Summon Ravager Hatchling",36467,"Summon Ravager Hatchling",,"Ability_Seal",0,"False",0,1000,0,0
"Invis Adarrah",74476,"Invis Adarrah",,"Trade_Engineering",0,"False",0,0,0,0
"Enchanting",28029,"Enchanting",,"Trade_Engraving",0,"False",0,0,0,0
"Dark Portal - Summon Alliance Soldier",40361,"Dark Portal - Summon Alliance Soldier",,"Trade_Engineering",0,"False",0,0,0,50000
"Glyph of Moonfire",56951,"Glyph of Moonfire",,"INV_Feather_05",0,"False",0,3000,0,0
"Counterspell",51610,"Counterspell",,"Spell_Frost_IceShock",250,"False",0,0,0,30
"Illustrious Grand Master Enchanter",65285,"Illustrious Grand Master Enchanter",,"Trade_Engraving",0,"False",0,0,0,100
"Strip Detect Drakuru 03",47403,"Strip Detect Drakuru 03",,"Trade_Engineering",0,"False",0,0,0,25
"Reduce Critical Strike Chance -100%",64481,"Reduce Critical Strike Chance -100%",,"Trade_Engineering",0,"False",0,0,0,0
"Brewfest Keg Keeper Redemption (Force)",43206,"Brewfest Keg Keeper Redemption (Force)",,"Trade_Engineering",0,"False",0,0,0,0
"Summon Blockade Explosion Smoke",42456,"Summon Blockade Explosion Smoke",,"Trade_Engineering",0,"False",0,0,0,0
"Cryomatic 16 Freeze Lens",69230,"Cryomatic 16 Freeze Lens",,"Spell_Frost_Glacier",0,"False",0,0,0,80
"Unholy Power(Rank 4)",18772,"Unholy Power","Rank 4","Spell_Shadow_ShadowWordDominate",0,"False",0,0,0,0
"Summon Vegard Skeleton",70862,"Summon Vegard Skeleton",,"Trade_Engineering",0,"False",0,0,0,50000
"Ruin (Rank 5)",59741,"Ruin","Rank 5","Spell_Shadow_ShadowWordPain",0,"False",0,0,0,0
"Glyph of Seduction",57275,"Glyph of Seduction",,"INV_Feather_05",0,"False",0,3000,0,0
"Protection",42206,"Protection",,"Ability_Warrior_ShieldMastery",0,"False",0,0,0,0
"Combat Endurance",17429,"Combat Endurance","Rank 3","Spell_Nature_AncestralGuardian",0,"False",0,0,0,0
"Illusionary Barrier",57350,"Illusionary Barrier",,"INV_Inscription_TarotIllusion",0,"False",0,0,0,0
"Flaying Vine",14112,"Flaying Vine",,"Ability_Warrior_Cleave",0,"False",1,0,0,0
"Jungle Stew",15861,"Jungle Stew",,"Spell_Shadow_SealOfKings",0,"False",0,2000,0,0
"Spell Portal: Purple",42043,"Spell Portal: Purple",,"Spell_Arcane_Arcane03",0,"False",0,0,0,50000
"Spidery Decline",35728,"Spidery Decline",,"Spell_Shadow_Fumble",0,"False",0,0,0,40
"Fel Crystal Visual",44355,"Fel Crystal Visual",,"Spell_Fire_FelFire",0,"False",0,0,0,50000
"Outhouse II",48340,"Outhouse II",,"Trade_Engineering",0,"False",0,1500,0,0
"Punt",61133,"Punt",,"Ability_Kick",0,"False",0,500,0,0
"Shadow Oil",3594,"Shadow Oil",,"INV_Potion_48",0,"False",0,3000,0,0
"First Aid (Rank 10)",23567,"First Aid","Rank 10","Spell_Holy_Heal",0,"False",0,0,0,15
"Poison Charge",28431,"Poison Charge",,"Spell_Nature_CorrosiveBreath",0,"False",1,0,0,40
"Improved Death Coil (Rank 2)",30051,"Improved Death Coil","Rank 2","Spell_Shadow_DeathCoil",0,"False",0,0,0,0
"Language Old Tongue (NYI)",817,"Language Old Tongue (NYI)",,"Trade_Engineering",0,"False",0,0,0,0
"Reply-Code Alpha",64510,"Reply-Code Alpha",,"Trade_Engineering",0,"False",0,0,0,0
"Heart of Fury Siphon",38250,"Heart of Fury Siphon",,"INV_SummerFest_Symbol_Medium",0,"False",0,0,0,45
"Living Earth Shoulders",41164,"Living Earth Shoulders",,"Trade_LeatherWorking",0,"False",0,50000,0,0
"Summon Assassin",64862,"Summon Assassin",,"Trade_Engineering",0,"False",0,0,0,15
"Destruction Holo-gogs",41320,"Destruction Holo-gogs",,"Trade_Engineering",0,"False",0,50000,0,0
"Regal Jasper",73272,"Regal Jasper",,"INV_Misc_Gem_01",0,"False",0,3000,0,0
"Blood of the Rhino (Rank 1)",53481,"Blood of the Rhino","Rank 1","Spell_Shadow_LifeDrain",0,"False",0,0,0,0
"Alexstrasza's Gift Visual",61023,"Alexstrasza's Gift Visual",,"Trade_Engineering",0,"False",0,0,0,0
"Go for the Throat",34954,"Go for the Throat","Rank 2","Ability_Hunter_GoForTheThroat",0,"False",0,0,0,0
"Increase Frost Dam 69",26725,"Increase Frost Dam 69",,"Trade_Engineering",0,"False",0,0,0,0
"Free Finisher Chance",37170,"Free Finisher Chance",,"Trade_Engineering",0,"False",0,0,0,0
"Earthen Power(Rank 2)",51524,"Earthen Power","Rank 2","Spell_Nature_EarthElemental_Totem",0,"False",0,0,0,0
"Fast Healing Surge",37239,"Fast Healing Surge",,"Trade_Engineering",0,"False",0,0,0,0
"Conjure Torch of Retribution",19797,"Conjure Torch of Retribution",,"Trade_Engineering",0,"False",0,1000,0,5
"OCW COT Horde Whisper to Controller 01",40213,"OCW COT Horde Whisper to Controller 01",,"Trade_Engineering",0,"False",0,0,0,0
"Hit Summoner",73067,"Hit Summoner",,"Trade_Engineering",0,"False",0,0,0,30
"Start Deathcharger Race",52313,"Start Deathcharger Race",,"Trade_Engineering",0,"False",0,0,0,50000
"Hand Over Reins",48297,"Hand Over Reins",,"Ability_Mount_RidingHorse",0,"False",0,0,0,0
"Summon Skeleton",41174,"Summon Skeleton",,"Spell_Shadow_RaiseDead",0,"False",0,0,0,50000
"Defender of the Timbermaw",26066,"Defender of the Timbermaw",,"Ability_Hunter_Pet_Bear",0,"False",0,0,0,0
"Conjure Chrono-Beacon",34975,"Conjure Chrono-Beacon",,"INV_Misc_Token_ArgentDawn2",0,"False",0,1000,0,50000
"Item +HP/FR Leg R2",15428,"Item +HP/FR Leg R2",,"Trade_Engineering",0,"False",0,0,0,0
"Frost Buffet",33528,"Frost Buffet",,"Spell_Frost_FrostBlast",0,"False",0,2200,0,20
"Taxi - Skettis to Skyguard Outpost",41279,"Taxi - Skettis to Skyguard Outpost",,"Trade_Engineering",0,"False",0,0,0,10
"Build Siege Engine",61408,"Build Siege Engine",,"INV_Misc_Map07",0,"False",0,5000,0,100
"Forlorn Shadowspirit Diamond",73476,"Forlorn Shadowspirit Diamond",,"INV_Misc_Gem_01",0,"False",0,12500,0,0
"Conflagrate Self Proc",31073,"Conflagrate Self Proc",,"Spell_Fire_Immolation",0,"False",0,0,0,0
"Summon Tamed Cat",7906,"Summon Tamed Cat",,"Spell_Nature_SpiritWolf",0,"False",0,0,0,0
"Create Primal Water",28103,"Create Primal Water",,"Spell_Shadow_SealOfKings",0,"False",0,0,0,0
"Slime",16456,"Slime",,"Spell_Nature_AbolishMagic",0,"False",0,0,0,0
"Improved Fireball (Rank 1)",11069,"Improved Fireball","Rank 1","Spell_Fire_FlameBolt",0,"False",0,0,0,0
"(DND) Belnistrasz Idol Shutdown Visual",12774,"(DND) Belnistrasz Idol Shutdown Visual",,"Trade_Engineering",0,"False",0,0,0,50000
"Extract Gas",48929,"Extract Gas",,"Spell_Nature_StormReach",0,"False",0,0,0,15
"Increased Shadow Resist 06",14669,"Increased Shadow Resist 06",,"Trade_Engineering",0,"False",0,0,0,0
"Big Blizzard Bear",58997,"Big Blizzard Bear",,"ability_mount_bigblizzardbear",0,"False",0,0,0,0
"Test Frostbolt Weapon (Rank 2)",54540,"Test Frostbolt Weapon","Rank 2","Spell_Frost_FrostBolt02",35,"False",0,500,0,50000
"Black Mageweave Shoulders",12074,"Black Mageweave Shoulders",,"Ability_Ensnare",0,"False",0,25000,0,0
"Solid Stone Statue",32804,"Solid Stone Statue",,"INV_Misc_Idol_01",0,"False",0,0,0,0
"Rotten Banana Toss",58513,"Rotten Banana Toss",,"Trade_Engineering",0,"False",0,0,0,50000
"Cower (Rank 5)",1751,"Cower","Rank 5","Ability_Druid_Cower",0,"False",0,0,0,100
"QAEnchant Weapon Lifestealing(QASpell)",27104,"QAEnchant Weapon Lifestealing","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Mooncloth Circlet",18452,"Mooncloth Circlet",,"Ability_Ensnare",0,"False",0,45000,0,0
"Vertex Color Green",39168,"Vertex Color Green",,"Trade_Engineering",0,"False",0,0,0,0
"Argent Raid - Fireworks - Red",66400,"Argent Raid - Fireworks - Red",,"Trade_Engineering",0,"False",0,0,0,0
"Close Burning Legion Gate",35739,"Close Burning Legion Gate",,"Trade_Engineering",0,"False",0,5000,0,10
"Enchant Cloak - Superior Nature Resistance",44494,"Enchant Cloak - Superior Nature Resistance",,"Trade_Engraving",0,"False",0,5000,0,0
"Echoes of Light",71610,"Echoes of Light",,"Spell_Holy_Chastise",0,"False",0,0,0,40
"Fog of Corruption",45726,"Fog of Corruption",,"Trade_Engineering",0,"False",0,0,0,50000
"Raise Ally",59313,"Raise Ally",,"INV_Inscription_Tradeskill01",0,"False",0,5000,0,0
"Increase Healing 73",18044,"Increase Healing 73",,"Trade_Engineering",0,"False",0,0,0,0
"Ultra Deconsolodation Zapper",36460,"Ultra Deconsolodation Zapper",,"INV_Weapon_Rifle_10",0,"False",0,5000,0,5
"Nerves of Cold Steel(Rank 2)",50137,"Nerves of Cold Steel","Rank 2","Ability_DualWield",0,"False",0,0,0,0
"QAEnchant Weapon +20 Strength (QASpell)",35799,"QAEnchant Weapon +20 Strength","QASpell","Spell_Holy_GreaterHeal",0,"False",0,0,0,0
"Paralytic Poison",35201,"Paralytic Poison",,"Ability_PoisonSting",0,"False",0,0,0,0
"Eject Sneed",5141,"Eject Sneed",,"Spell_Fire_Fire",0,"False",0,0,0,0
"Planetary Alignment (Rank 3)",48525,"Planetary Alignment","Rank 3","Ability_Druid_Eclipse",0,"False",0,0,0,0
"Earthstrike",25891,"Earthstrike",,"Spell_Nature_AbolishMagic",0,"False",0,0,0,0
"Rocket Jump",44608,"Rocket Jump",,"INV_Gizmo_RocketBootExtreme",0,"False",0,1000,0,2
"Test Spiral(Rank 1)",37921,"Test Spiral","Rank 1","Spell_Fire_FlameBolt",30,"False",0,1500,0,35
"Combine Ram Meat",43214,"Combine Ram Meat",,"INV_Misc_Food_70",0,"False",0,3000,0,0
"Nespirah Fluid",10235,"Nespirah Fluid",,"Ability_Warrior_BloodBath",0,"False",0,0,0,100
"Goblin Teleporter: to K3",55695,"Goblin Teleporter: to K3",,"Trade_Engineering",0,"False",0,0,0,50000
"Forcecast - Summon Unbound Flamesparks",74732,"Forcecast - Summon Unbound Flamesparks",,"Trade_Engineering",0,"False",0,0,0,100
"Scarlet Cannon Assault",52436,"Scarlet Cannon Assault",,"Spell_Fire_SelfDestruct",0,"False",0,0,0,100
"Drakkari Curse",52466,"Drakkari Curse",,"Spell_Shadow_Curse",0,"False",1,0,0,0
"Shivan Slash",67097,"Shivan Slash",,"Ability_Warrior_Incite",0,"False",0,0,0,0
"Revitalize",48544,"Revitalize","Rank 2","Ability_Druid_Replenish",0,"False",0,0,0,0
"Truesilver Commander's Ring",34959,"Truesilver Commander's Ring",,"INV_Misc_Gem_02",0,"False",0,45000,0,0
"Flight Form (Passive)(Passive)",34764,"Flight Form (Passive)","Passive","Ability_Druid_FlightForm",0,"False",0,0,0,0
"[DND] Dalaran - Book_Human_03 Visual",61404,"[DND] Dalaran - Book_Human_03 Visual",,"Trade_Engineering",0,"False",0,0,0,0
"Relentless Survival",60569,"Relentless Survival",,"Spell_Arcane_Arcane02",0,"False",0,0,0,0
"Volley",34100,"Volley",,"Ability_Marksmanship",0,"False",0,500,5,30
"Assassinate (Rank 1)",53214,"Assassinate","Rank 1","Ability_ImpalingBolt",540,"False",0,-999500,5,35
"Summon Fissure Effect",49649,"Summon Fissure Effect",,"Spell_Fire_SelfDestruct",0,"False",0,0,0,50000
"Force Player Stance",54304,"Force Player Stance",,"Trade_Engineering",0,"False",0,0,0,0
"Relentless Strikes (Rank 1)",14179,"Relentless Strikes","Rank 1","Ability_Warrior_DecisiveStrike",0,"False",0,0,0,0
"Improved Hot Streak(Rank 2)",44448,"Improved Hot Streak","Rank 2","Ability_Mage_HotStreak",0,"False",0,0,0,0
"Nature Protection (Rank 1)",7250,"Nature Protection","Rank 1","Spell_Nature_SpiritArmor",0,"False",0,0,0,0
"Amplify Magic(Rank 6)",33947,"Amplify Magic","Rank 6","Spell_Holy_FlashHeal",0,"False",0,0,0,100
"Water Spurt",69727,"Water Spurt",,"INV_Elemental_Primal_Water",0,"False",0,0,0,10
"Calm of the Novice",71033,"Calm of the Novice",,"Spell_Holy_Silence",0,"False",0,0,0,50000
"Conflagrate",17962,"Conflagrate",,"Spell_Fire_Fireball",0,"False",0,0,0,40
"Impaled",69065,"Impaled",,"INV_Misc_Bone_03",0,"False",0,0,0,50000
"Deadliness (Rank 1)",30902,"Deadliness","Rank 1","INV_Weapon_Crossbow_11",0,"False",0,0,0,0
"Dual Wield(Passive)",42459,"Dual Wield","Passive","Ability_DualWield",0,"False",0,0,0,0
"Dreamstate",33599,"Dreamstate","Rank 2","Ability_Druid_Dreamstate",0,"False",0,0,0,0
"Undeath Deck",60283,"Undeath Deck",,"Trade_Engineering",0,"False",0,3000,0,0
"Water Bucket",43646,"Water Bucket",,"INV_Ammo_Bullet_02",0,"False",0,0,0,100
"Cosmetic - Purple Glow - Bone Wastes",36945,"Cosmetic - Purple Glow - Bone Wastes",,"Spell_Fire_SealOfFire",0,"False",0,0,0,50000
"Lurielle's Pendant",43340,"Lurielle's Pendant",,"INV_Jewelry_Necklace_12",0,"False",0,0,0,30
"Inciter Trigger Threat Trigger",45339,"Inciter Trigger Threat Trigger",,"Trade_Engineering",0,"False",0,0,0,50000
"Digging for Cobalt",11757,"Digging for Cobalt",,"Trade_Engineering",0,"False",0,1500,0,10
"Steam Fury Finder Pulse Spell",71716,"Steam Fury Finder Pulse Spell",,"Trade_Engineering",0,"False",0,0,0,0
"Give Emergency Kit",46362,"Give Emergency Kit",,"INV_Misc_Bag_Soulbag",0,"False",0,0,0,10
"Improved Polymorph(Rank 1)",11210,"Improved Polymorph","Rank 1","Spell_Nature_Polymorph",0,"False",0,0,0,0
"Preparation",14185,"Preparation",,"ability_rogue_preparation",0,"False",0,0,0,0
"Kael Full Power",36187,"Kael Full Power",,"Trade_Engineering",0,"False",0,1500,0,0
"Overcharged",64217,"Overcharged",,"Spell_Nature_LightningOverload",0,"False",0,0,0,0
"Freeze Guards",71365,"Freeze Guards",,"Trade_Engineering",0,"False",0,0,0,40
"Steve Aguilar Test Spell",6161,"Steve Aguilar Test Spell",,"Ability_Warlock_FireandBrimstone",0,"False",0,0,0,0
"Gather Warp Chaser Blood",39244,"Gather Warp Chaser Blood",,"Trade_Engineering",0,"False",0,1000,0,20
"Improved Fireball(Rank 5)",12341,"Improved Fireball","Rank 5","Spell_Fire_FlameBolt",0,"False",0,0,0,0
"Stormstrike AP Buff",38432,"Stormstrike AP Buff",,"Trade_Engineering",0,"False",0,0,0,0
"The Denouncement: Blacksmith Goodman On Death",48728,"The Denouncement: Blacksmith Goodman On Death",,"Trade_Engineering",0,"False",0,0,0,0
"Optic Link",54396,"Optic Link",,"Spell_Arcane_ArcaneTorrent",0,"False",0,0,0,50
"Detect Monte's Invis (Camp)",51116,"Detect Monte's Invis (Camp)",,"Trade_Engineering",0,"False",0,0,0,0
"Onyxian Whelpling",69002,"Onyxian Whelpling",,"INV_Misc_Head_Dragon_Black",0,"False",0,0,0,0
"Darmuk Kill Credit Pulse",52412,"Darmuk Kill Credit Pulse",,"Trade_Engineering",0,"False",0,0,0,30
"Stun Resistance 50",51042,"Stun Resistance 50","Passive","INV_Misc_Head_Undead_01",0,"False",0,0,0,0
"Curse of Exhaustion",46434,"Curse of Exhaustion",,"Spell_Shadow_GrimWard",0,"False",0,0,0,50
"Create Treant Muisak",11884,"Create Treant Muisak",,"Trade_Engineering",0,"False",0,0,0,0
"Silence (Rank 1)",8988,"Silence","Rank 1","Spell_Holy_Silence",30,"False",0,2000,0,0
"Enchanted",60580,"Enchanted",,"INV_ValentinesCard01",0,"False",0,0,0,100
"Target Dummy - Event 001",18634,"Target Dummy - Event 001",,"Spell_Shadow_Metamorphosis",0,"False",0,0,0,10
"Corrupted Light",41965,"Corrupted Light",,"Spell_Fire_ElementalDevastation",0,"False",0,0,0,50000
"Incanter's Absorption(Rank 2)",44395,"Incanter's Absorption","Rank 2","Ability_Mage_IncantersAbsorbtion",0,"False",0,0,0,0
"Felguard",56285,"Felguard",,"INV_Inscription_Tradeskill01",0,"False",0,5000,0,0
"Violent Shield",3284,"Violent Shield",,"Spell_Shadow_MindBomb",0,"False",0,0,0,0
"Arcane Bomb Schematic - Page 4 (Alliance)",32577,"Arcane Bomb Schematic - Page 4 (Alliance)",,"Trade_Engineering",0,"False",0,2000,0,0
"Resistance - Greater Nature Resistance",25069,"Resistance - Greater Nature Resistance",,"Trade_Engineering",0,"False",0,0,0,0
"OCW Shattrath Summon Dornaa",39617,"OCW Shattrath Summon Dornaa",,"Trade_Engineering",0,"False",0,0,0,0
"Increased Block 1",21469,"Increased Block 1",,"Trade_Engineering",0,"False",0,0,0,0
"Throw Tracking",44022,"Throw Tracking",,"Trade_Engineering",0,"False",0,0,0,100
